Date,EquipmentID,TotalPartsProduced,GoodPartsProduced,DowntimeHours,OperatingHours,IdealCycleTime_s
2024-07-04,CR001,687,670,0.0,24.0,117
2024-07-04,CV001,668,649,0.0,24.0,121
2024-07-04,DR001,385,373,9.61,14.39,126
2024-07-04,WL001,760,745,0.0,24.0,110
2024-07-05,EX001,683,658,0.0,24.0,123
2024-07-05,DT001,682,669,0.0,24.0,118
2024-07-05,CR001,710,704,0.0,24.0,114
2024-07-05,CV001,688,655,0.0,24.0,121
2024-07-05,DR001,727,702,0.0,24.0,114
2024-07-05,WL001,700,695,0.0,24.0,113
2024-07-06,EX001,661,638,0.0,24.0,120
2024-07-06,DT001,649,641,0.0,24.0,128
2024-07-06,CR001,688,657,0.0,24.0,117
2024-07-06,CV001,681,676,0.0,24.0,115
2024-07-06,DR001,660,640,0.0,24.0,119
2024-07-06,WL001,642,625,0.0,24.0,126
2024-07-07,EX001,625,602,0.0,24.0,127
2024-07-07,DT001,752,731,0.0,24.0,110
2024-07-07,CR001,621,610,0.0,24.0,129
2024-07-07,CV001,697,673,0.0,24.0,116
2024-07-07,DR001,701,694,0.0,24.0,116
2024-07-07,WL001,725,691,0.0,24.0,113
2024-07-08,EX001,711,703,0.0,24.0,114
2024-07-08,DT001,653,641,0.0,24.0,121
2024-07-08,CR001,652,641,0.0,24.0,124
2024-07-08,CV001,668,660,0.0,24.0,117
2024-07-08,DR001,556,550,5.73,18.27,111
2024-07-08,WL001,664,638,0.0,24.0,121
2024-07-09,EX001,637,618,0.0,24.0,125
2024-07-09,DT001,749,738,0.0,24.0,110
2024-07-09,CR001,714,706,0.0,24.0,112
2024-07-09,CV001,0,0,31.56,0.0,111
2024-07-09,DR001,696,673,0.0,24.0,113
2024-07-09,WL001,623,616,0.0,24.0,125
2024-07-10,EX001,751,740,0.0,24.0,112
2024-07-10,DT001,530,507,6.03,17.97,119
2024-07-10,CR001,684,675,0.0,24.0,115
2024-07-10,CV001,633,606,0.0,24.0,124
2024-07-10,DR001,652,635,0.0,24.0,127
2024-07-10,WL001,682,648,0.0,24.0,117
2024-07-11,EX001,612,608,0.0,24.0,128
2024-07-11,DT001,683,669,0.0,24.0,115
2024-07-11,CR001,609,594,3.67,20.33,112
2024-07-11,CV001,741,719,0.0,24.0,110
2024-07-11,DR001,651,639,0.0,24.0,124
2024-07-11,WL001,680,655,0.0,24.0,124
2024-07-12,EX001,729,718,0.0,24.0,111
2024-07-12,DT001,539,532,5.68,18.32,113
2024-07-12,CR001,684,674,0.0,24.0,119
2024-07-12,CV001,681,668,0.0,24.0,117
2024-07-12,DR001,729,715,0.0,24.0,115
2024-07-12,WL001,617,600,0.0,24.0,128
2024-07-13,EX001,640,616,0.0,24.0,122
2024-07-13,DT001,668,652,0.0,24.0,123
2024-07-13,CR001,706,679,0.0,24.0,117
2024-07-13,CV001,406,394,8.9,15.1,129
2024-07-13,DR001,740,724,0.0,24.0,114
2024-07-13,WL001,670,652,0.0,24.0,120
2024-07-14,EX001,691,683,0.0,24.0,120
2024-07-14,DT001,636,620,0.0,24.0,128
2024-07-14,CR001,679,660,0.0,24.0,124
2024-07-14,CV001,624,616,0.0,24.0,125
2024-07-14,DR001,615,598,0.0,24.0,129
2024-07-14,WL001,646,624,0.0,24.0,126
2024-07-15,EX001,744,726,0.0,24.0,113
2024-07-15,DT001,670,664,0.0,24.0,118
2024-07-15,CR001,708,700,0.0,24.0,115
2024-07-15,CV001,683,674,0.0,24.0,120
2024-07-15,DR001,606,580,0.0,24.0,130
2024-07-15,WL001,664,634,0.0,24.0,125
2024-07-16,EX001,725,692,0.0,24.0,114
2024-07-16,DT001,694,665,0.0,24.0,121
2024-07-16,CR001,727,714,0.0,24.0,110
2024-07-16,CV001,633,601,0.0,24.0,128
2024-07-16,DR001,705,681,0.0,24.0,113
2024-07-16,WL001,687,676,0.0,24.0,119
2024-07-17,EX001,726,721,0.0,24.0,110
2024-07-17,DT001,634,609,0.0,24.0,125
2024-07-17,CR001,688,674,0.0,24.0,123
2024-07-17,CV001,683,676,0.0,24.0,117
2024-07-17,DR001,452,447,7.87,16.13,125
2024-07-17,WL001,621,608,0.0,24.0,126
2024-07-18,EX001,659,653,0.0,24.0,122
2024-07-18,DT001,691,685,0.0,24.0,118
2024-07-18,CR001,715,708,0.0,24.0,115
2024-07-18,CV001,717,711,0.0,24.0,112
2024-07-18,DR001,628,599,0.0,24.0,130
2024-07-18,WL001,673,649,0.0,24.0,119
2024-07-19,EX001,0,0,45.36,0.0,126
2024-07-19,DT001,607,579,0.0,24.0,130
2024-07-19,CR001,610,604,0.0,24.0,128
2024-07-19,CV001,747,717,0.0,24.0,111
2024-07-19,DR001,616,611,0.0,24.0,127
2024-07-19,WL001,614,606,0.0,24.0,128
2024-07-20,EX001,686,679,0.0,24.0,123
2024-07-20,DT001,703,684,0.0,24.0,115
2024-07-20,CR001,612,603,2.52,21.48,120
2024-07-20,CV001,631,622,0.0,24.0,124
2024-07-20,DR001,711,686,0.0,24.0,115
2024-07-20,WL001,713,694,0.0,24.0,118
2024-07-21,EX001,636,616,0.0,24.0,128
2024-07-21,DT001,663,647,0.0,24.0,122
2024-07-21,CR001,709,683,0.0,24.0,116
2024-07-21,CV001,756,746,0.0,24.0,110
2024-07-21,DR001,684,672,0.0,24.0,114
2024-07-21,WL001,0,0,33.45,0.0,128
2024-07-22,EX001,543,536,2.54,21.46,128
2024-07-22,DT001,699,687,0.0,24.0,115
2024-07-22,CR001,719,685,0.0,24.0,116
2024-07-22,CV001,745,710,0.0,24.0,111
2024-07-22,DR001,696,674,0.0,24.0,116
2024-07-22,WL001,723,704,0.0,24.0,111
2024-07-23,EX001,701,690,0.0,24.0,120
2024-07-23,DT001,680,665,0.0,24.0,117
2024-07-23,CR001,625,596,3.07,20.93,116
2024-07-23,CV001,660,632,0.0,24.0,118
2024-07-23,DR001,690,663,0.0,24.0,119
2024-07-23,WL001,647,638,0.0,24.0,123
2024-07-24,EX001,748,735,0.0,24.0,111
2024-07-24,DT001,657,633,0.0,24.0,126
2024-07-24,CR001,617,606,0.0,24.0,128
2024-07-24,CV001,714,708,0.0,24.0,117
2024-07-24,DR001,699,671,0.0,24.0,113
2024-07-24,WL001,542,517,5.31,18.69,115
2024-07-25,EX001,710,703,0.0,24.0,119
2024-07-25,DT001,732,696,0.0,24.0,110
2024-07-25,CR001,676,650,0.0,24.0,115
2024-07-25,CV001,698,665,0.0,24.0,121
2024-07-25,DR001,653,645,0.0,24.0,122
2024-07-25,WL001,656,648,0.0,24.0,129
2024-07-26,EX001,666,652,0.0,24.0,122
2024-07-26,DT001,711,678,0.0,24.0,111
2024-07-26,CR001,722,709,0.0,24.0,111
2024-07-26,CV001,663,636,0.0,24.0,119
2024-07-26,DR001,740,735,0.0,24.0,111
2024-07-26,WL001,702,683,0.0,24.0,111
2024-07-27,EX001,663,656,0.0,24.0,122
2024-07-27,DT001,677,649,0.0,24.0,125
2024-07-27,CR001,682,652,0.0,24.0,115
2024-07-27,CV001,699,665,0.0,24.0,112
2024-07-27,DR001,672,642,0.0,24.0,116
2024-07-27,WL001,693,686,0.0,24.0,118
2024-07-28,EX001,751,745,0.0,24.0,111
2024-07-28,DT001,618,599,0.0,24.0,129
2024-07-28,CR001,701,673,0.0,24.0,112
2024-07-28,CV001,648,631,0.0,24.0,124
2024-07-28,DR001,627,618,0.0,24.0,126
2024-07-28,WL001,637,605,0.0,24.0,127
2024-07-29,EX001,650,636,0.0,24.0,120
2024-07-29,DT001,628,598,0.0,24.0,124
2024-07-29,CR001,637,611,0.0,24.0,128
2024-07-29,CV001,662,632,0.0,24.0,118
2024-07-29,DR001,738,703,0.0,24.0,111
2024-07-29,WL001,693,664,0.0,24.0,118
2024-07-30,EX001,612,601,0.0,24.0,129
2024-07-30,DT001,634,611,0.0,24.0,126
2024-07-30,CR001,692,684,0.0,24.0,118
2024-07-30,CV001,763,755,0.0,24.0,110
2024-07-30,DR001,633,616,0.0,24.0,127
2024-07-30,WL001,727,701,0.0,24.0,112
2024-07-31,EX001,719,693,0.0,24.0,117
2024-07-31,DT001,677,658,0.0,24.0,115
2024-07-31,CR001,623,592,0.0,24.0,126
2024-07-31,CV001,518,498,7.06,16.94,110
2024-07-31,DR001,716,696,0.0,24.0,118
2024-07-31,WL001,682,652,0.0,24.0,119
2024-08-01,EX001,646,626,0.0,24.0,127
2024-08-01,DT001,726,695,0.0,24.0,114
2024-08-01,CR001,735,707,0.0,24.0,112
2024-08-01,CV001,653,628,0.0,24.0,123
2024-08-01,DR001,152,147,18.95,5.05,113
2024-08-01,WL001,748,712,0.0,24.0,111
2024-08-02,EX001,625,609,0.0,24.0,128
2024-08-02,DT001,537,532,5.74,18.26,116
2024-08-02,CR001,675,644,0.0,24.0,116
2024-08-02,CV001,645,614,0.0,24.0,124
2024-08-02,DR001,731,700,0.0,24.0,112
2024-08-02,WL001,655,626,0.0,24.0,124
2024-08-03,EX001,609,585,0.0,24.0,128
2024-08-03,DT001,658,654,0.0,24.0,121
2024-08-03,CR001,659,650,0.0,24.0,123
2024-08-03,CV001,627,609,4.27,19.73,110
2024-08-03,DR001,659,649,0.0,24.0,120
2024-08-03,WL001,714,680,0.0,24.0,115
2024-08-04,EX001,648,642,0.0,24.0,130
2024-08-04,DT001,672,644,0.0,24.0,117
2024-08-04,CR001,750,726,0.0,24.0,112
2024-08-04,CV001,709,698,0.0,24.0,114
2024-08-04,DR001,731,708,0.0,24.0,113
2024-08-04,WL001,713,686,0.0,24.0,111
2024-08-05,EX001,729,720,0.0,24.0,111
2024-08-05,DT001,150,147,19.01,4.99,110
2024-08-05,CR001,702,689,0.0,24.0,111
2024-08-05,CV001,664,633,0.0,24.0,127
2024-08-05,DR001,701,668,0.0,24.0,114
2024-08-05,WL001,700,675,0.0,24.0,117
2024-08-06,EX001,501,478,6.7,17.3,121
2024-08-06,DT001,694,660,0.0,24.0,116
2024-08-06,CR001,706,688,0.0,24.0,114
2024-08-06,CV001,711,686,0.0,24.0,112
2024-08-06,DR001,694,670,0.0,24.0,120
2024-08-06,WL001,658,637,0.0,24.0,120
2024-08-07,EX001,460,445,5.99,18.01,128
2024-08-07,DT001,723,711,0.0,24.0,113
2024-08-07,CR001,678,670,0.0,24.0,120
2024-08-07,CV001,696,661,0.0,24.0,114
2024-08-07,DR001,751,725,0.0,24.0,110
2024-08-07,WL001,669,658,0.0,24.0,118
2024-08-08,EX001,633,618,0.0,24.0,130
2024-08-08,DT001,711,700,0.0,24.0,119
2024-08-08,CR001,668,657,0.0,24.0,121
2024-08-08,CV001,754,738,0.0,24.0,111
2024-08-08,DR001,666,635,0.0,24.0,117
2024-08-08,WL001,649,629,0.0,24.0,120
2024-08-09,EX001,637,611,0.0,24.0,125
2024-08-09,DT001,703,673,0.0,24.0,117
2024-08-09,CR001,637,607,0.0,24.0,124
2024-08-09,CV001,625,608,0.0,24.0,126
2024-08-09,DR001,665,657,0.0,24.0,125
2024-08-09,WL001,638,616,2.62,21.38,110
2024-08-10,EX001,741,724,0.0,24.0,113
2024-08-10,DT001,714,694,0.0,24.0,110
2024-08-10,CR001,742,708,0.0,24.0,112
2024-08-10,CV001,688,670,0.0,24.0,123
2024-08-10,DR001,649,642,0.0,24.0,124
2024-08-10,WL001,704,688,0.0,24.0,114
2024-08-11,EX001,673,645,0.0,24.0,121
2024-08-11,DT001,701,678,0.0,24.0,114
2024-08-11,CR001,739,724,0.0,24.0,112
2024-08-11,CV001,652,648,0.0,24.0,127
2024-08-11,DR001,668,652,0.0,24.0,124
2024-08-11,WL001,692,679,0.0,24.0,114
2024-08-12,EX001,688,671,0.0,24.0,122
2024-08-12,DT001,537,510,3.67,20.33,130
2024-08-12,CR001,668,647,0.0,24.0,124
2024-08-12,CV001,682,667,0.0,24.0,120
2024-08-12,DR001,668,644,0.0,24.0,121
2024-08-12,WL001,706,687,0.0,24.0,115
2024-08-13,EX001,668,657,0.0,24.0,120
2024-08-13,DT001,716,693,0.0,24.0,116
2024-08-13,CR001,729,699,0.0,24.0,112
2024-08-13,CV001,663,650,0.0,24.0,126
2024-08-13,DR001,639,621,0.0,24.0,130
2024-08-13,WL001,686,681,0.0,24.0,122
2024-08-14,EX001,260,252,14.61,9.39,126
2024-08-14,DT001,695,670,0.0,24.0,121
2024-08-14,CR001,632,619,0.0,24.0,127
2024-08-14,CV001,623,606,0.0,24.0,130
2024-08-14,DR001,657,642,0.0,24.0,124
2024-08-14,WL001,646,627,0.0,24.0,127
2024-08-15,EX001,539,523,3.88,20.12,123
2024-08-15,DT001,638,627,0.0,24.0,123
2024-08-15,CR001,682,673,0.0,24.0,115
2024-08-15,CV001,702,687,0.0,24.0,111
2024-08-15,DR001,688,677,0.0,24.0,113
2024-08-15,WL001,726,718,0.0,24.0,114
2024-08-16,EX001,657,646,0.0,24.0,119
2024-08-16,DT001,470,448,5.56,18.44,129
2024-08-16,CR001,696,678,0.0,24.0,121
2024-08-16,CV001,656,646,0.0,24.0,123
2024-08-16,DR001,670,648,0.0,24.0,122
2024-08-16,WL001,651,632,0.0,24.0,122
2024-08-17,EX001,736,723,0.0,24.0,110
2024-08-17,DT001,665,635,0.0,24.0,119
2024-08-17,CR001,709,678,0.0,24.0,118
2024-08-17,CV001,0,0,44.43,0.0,118
2024-08-17,DR001,683,650,0.0,24.0,115
2024-08-17,WL001,669,649,0.0,24.0,119
2024-08-18,EX001,36,35,22.62,1.38,128
2024-08-18,DT001,707,698,0.0,24.0,116
2024-08-18,CR001,670,656,0.0,24.0,121
2024-08-18,CV001,709,700,0.0,24.0,118
2024-08-18,DR001,662,637,0.0,24.0,124
2024-08-18,WL001,716,684,0.0,24.0,113
2024-08-19,EX001,627,604,0.0,24.0,126
2024-08-19,DT001,674,660,0.0,24.0,122
2024-08-19,CR001,636,605,0.0,24.0,124
2024-08-19,CV001,643,634,0.0,24.0,125
2024-08-19,DR001,649,624,0.0,24.0,129
2024-08-19,WL001,597,584,3.53,20.47,115
2024-08-20,EX001,681,676,0.0,24.0,118
2024-08-20,DT001,665,657,0.0,24.0,118
2024-08-20,CR001,660,638,0.0,24.0,127
2024-08-20,CV001,647,635,0.0,24.0,128
2024-08-20,DR001,713,679,0.0,24.0,112
2024-08-20,WL001,675,664,0.0,24.0,117
2024-08-21,EX001,732,711,0.0,24.0,113
2024-08-21,DT001,709,690,0.0,24.0,117
2024-08-21,CR001,670,654,0.0,24.0,119
2024-08-21,CV001,579,566,3.46,20.54,117
2024-08-21,DR001,743,710,0.0,24.0,111
2024-08-21,WL001,650,645,0.0,24.0,127
2024-08-22,EX001,686,658,0.0,24.0,120
2024-08-22,DT001,684,660,0.0,24.0,121
2024-08-22,CR001,666,639,0.0,24.0,121
2024-08-22,CV001,676,659,0.0,24.0,119
2024-08-22,DR001,617,594,0.0,24.0,129
2024-08-22,WL001,657,640,0.0,24.0,120
2024-08-23,EX001,694,671,0.0,24.0,117
2024-08-23,DT001,681,671,0.0,24.0,118
2024-08-23,CR001,314,302,13.11,10.89,122
2024-08-23,CV001,684,666,0.0,24.0,120
2024-08-23,DR001,712,689,0.0,24.0,114
2024-08-23,WL001,677,666,0.0,24.0,121
2024-08-24,EX001,251,243,14.96,9.04,120
2024-08-24,DT001,647,617,0.0,24.0,122
2024-08-24,CR001,674,668,0.0,24.0,123
2024-08-24,CV001,750,726,0.0,24.0,111
2024-08-24,DR001,693,663,0.0,24.0,119
2024-08-24,WL001,750,717,0.0,24.0,111
2024-08-25,EX001,618,590,0.0,24.0,130
2024-08-25,DT001,503,479,5.41,18.59,121
2024-08-25,CR001,711,706,0.0,24.0,111
2024-08-25,CV001,726,696,0.0,24.0,110
2024-08-25,DR001,712,708,0.0,24.0,117
2024-08-25,WL001,718,705,0.0,24.0,110
2024-08-26,EX001,666,645,0.0,24.0,120
2024-08-26,DT001,661,640,0.0,24.0,127
2024-08-26,CR001,703,670,0.0,24.0,111
2024-08-26,CV001,659,634,0.0,24.0,123
2024-08-26,DR001,717,695,0.0,24.0,118
2024-08-26,WL001,602,582,0.0,24.0,129
2024-08-27,EX001,667,661,0.0,24.0,122
2024-08-27,DT001,640,613,0.0,24.0,126
2024-08-27,CR001,640,608,0.0,24.0,125
2024-08-27,CV001,720,690,0.0,24.0,114
2024-08-27,DR001,659,642,0.0,24.0,119
2024-08-27,WL001,638,609,0.0,24.0,122
2024-08-28,EX001,740,730,0.0,24.0,110
2024-08-28,DT001,44,42,22.56,1.44,110
2024-08-28,CR001,689,677,0.0,24.0,120
2024-08-28,CV001,690,670,0.0,24.0,116
2024-08-28,DR001,677,662,0.0,24.0,121
2024-08-28,WL001,699,691,0.0,24.0,120
2024-08-29,EX001,694,677,0.0,24.0,118
2024-08-29,DT001,652,638,0.0,24.0,121
2024-08-29,CR001,662,644,0.0,24.0,125
2024-08-29,CV001,534,521,6.92,17.08,110
2024-08-29,DR001,640,629,0.0,24.0,130
2024-08-29,WL001,619,600,0.0,24.0,129
2024-08-30,EX001,614,598,0.0,24.0,128
2024-08-30,DT001,469,460,7.94,16.06,116
2024-08-30,CR001,658,641,0.0,24.0,124
2024-08-30,CV001,717,687,0.0,24.0,110
2024-08-30,DR001,633,621,0.0,24.0,125
2024-08-30,WL001,737,716,0.0,24.0,112
2024-08-31,EX001,666,650,0.0,24.0,125
2024-08-31,DT001,655,624,0.0,24.0,126
2024-08-31,CR001,661,628,0.0,24.0,123
2024-08-31,CV001,647,629,0.0,24.0,122
2024-08-31,DR001,645,619,0.0,24.0,123
2024-08-31,WL001,663,633,0.0,24.0,122
2024-09-01,EX001,655,624,0.0,24.0,123
2024-09-01,DT001,633,624,0.0,24.0,130
2024-09-01,CR001,662,636,0.0,24.0,127
2024-09-01,CV001,674,667,0.0,24.0,117
2024-09-01,DR001,681,674,0.0,24.0,115
2024-09-01,WL001,641,621,0.0,24.0,128
2024-09-02,EX001,650,620,0.0,24.0,129
2024-09-02,DT001,665,650,0.0,24.0,120
2024-09-02,CR001,717,699,0.0,24.0,113
2024-09-02,CV001,679,650,0.0,24.0,124
2024-09-02,DR001,706,683,0.0,24.0,119
2024-09-02,WL001,690,668,0.0,24.0,119
2024-09-03,EX001,680,662,0.0,24.0,117
2024-09-03,DT001,649,643,0.0,24.0,125
2024-09-03,CR001,679,669,0.0,24.0,123
2024-09-03,CV001,703,683,0.0,24.0,114
2024-09-03,DR001,657,634,0.0,24.0,127
2024-09-03,WL001,744,726,0.0,24.0,112
2024-09-04,EX001,709,682,0.0,24.0,113
2024-09-04,DT001,587,558,2.93,21.07,123
2024-09-04,CR001,757,749,0.0,24.0,110
2024-09-04,CV001,684,675,0.0,24.0,123
2024-09-04,DR001,747,721,0.0,24.0,113
2024-09-04,WL001,697,663,0.0,24.0,118
2024-09-05,EX001,751,739,0.0,24.0,111
2024-09-05,DT001,709,687,0.0,24.0,111
2024-09-05,CR001,464,446,6.82,17.18,130
2024-09-05,CV001,675,658,0.0,24.0,117
2024-09-05,DR001,632,617,0.0,24.0,125
2024-09-05,WL001,707,698,0.0,24.0,111
2024-09-06,EX001,639,609,0.0,24.0,127
2024-09-06,DT001,635,605,0.0,24.0,124
2024-09-06,CR001,650,646,0.0,24.0,129
2024-09-06,CV001,726,720,0.0,24.0,112
2024-09-06,DR001,675,663,0.0,24.0,116
2024-09-06,WL001,470,460,7.76,16.24,114
2024-09-07,EX001,730,694,0.0,24.0,110
2024-09-07,DT001,619,604,0.0,24.0,129
2024-09-07,CR001,723,719,0.0,24.0,115
2024-09-07,CV001,624,602,0.0,24.0,127
2024-09-07,DR001,708,698,0.0,24.0,118
2024-09-07,WL001,661,657,0.0,24.0,123
2024-09-08,EX001,447,434,7.25,16.75,123
2024-09-08,DT001,703,687,0.0,24.0,120
2024-09-08,CR001,744,718,0.0,24.0,112
2024-09-08,CV001,659,629,0.0,24.0,125
2024-09-08,DR001,601,590,0.0,24.0,130
2024-09-08,WL001,699,675,0.0,24.0,112
2024-09-09,EX001,642,611,0.0,24.0,129
2024-09-09,DT001,714,705,0.0,24.0,115
2024-09-09,CR001,644,627,0.0,24.0,127
2024-09-09,CV001,695,670,0.0,24.0,112
2024-09-09,DR001,606,592,0.0,24.0,130
2024-09-09,WL001,750,723,0.0,24.0,110
2024-09-10,EX001,623,602,0.0,24.0,127
2024-09-10,DT001,736,730,0.0,24.0,111
2024-09-10,CR001,682,678,0.0,24.0,124
2024-09-10,CV001,708,703,0.0,24.0,113
2024-09-10,DR001,694,666,0.0,24.0,114
2024-09-10,WL001,725,710,0.0,24.0,116
2024-09-11,EX001,644,628,0.0,24.0,123
2024-09-11,DT001,614,591,0.0,24.0,127
2024-09-11,CR001,618,614,0.0,24.0,130
2024-09-11,CV001,695,680,0.0,24.0,114
2024-09-11,DR001,0,0,26.25,0.0,117
2024-09-11,WL001,653,638,0.0,24.0,123
2024-09-12,EX001,753,739,0.0,24.0,111
2024-09-12,DT001,692,680,0.0,24.0,121
2024-09-12,CR001,614,602,0.0,24.0,128
2024-09-12,CV001,699,671,0.0,24.0,117
2024-09-12,DR001,725,716,0.0,24.0,114
2024-09-12,WL001,713,679,0.0,24.0,117
2024-09-13,EX001,698,692,0.0,24.0,112
2024-09-13,DT001,727,714,0.0,24.0,110
2024-09-13,CR001,759,729,0.0,24.0,110
2024-09-13,CV001,682,672,0.0,24.0,116
2024-09-13,DR001,604,595,0.0,24.0,129
2024-09-13,WL001,653,625,0.0,24.0,125
2024-09-14,EX001,710,693,0.0,24.0,115
2024-09-14,DT001,0,0,47.76,0.0,110
2024-09-14,CR001,685,658,0.0,24.0,119
2024-09-14,CV001,740,713,0.0,24.0,112
2024-09-14,DR001,692,667,0.0,24.0,114
2024-09-14,WL001,744,727,0.0,24.0,111
2024-09-15,EX001,636,631,0.0,24.0,126
2024-09-15,DT001,665,643,0.0,24.0,125
2024-09-15,CR001,650,626,0.0,24.0,120
2024-09-15,CV001,618,614,0.0,24.0,127
2024-09-15,DR001,681,675,0.0,24.0,116
2024-09-15,WL001,711,683,0.0,24.0,110
2024-09-16,EX001,653,649,0.0,24.0,125
2024-09-16,DT001,689,669,0.0,24.0,121
2024-09-16,CR001,736,713,0.0,24.0,111
2024-09-16,CV001,659,630,0.0,24.0,124
2024-09-16,DR001,707,691,0.0,24.0,116
2024-09-16,WL001,623,618,0.0,24.0,128
2024-09-17,EX001,615,606,0.0,24.0,129
2024-09-17,DT001,710,691,0.0,24.0,112
2024-09-17,CR001,715,690,0.0,24.0,110
2024-09-17,CV001,727,700,0.0,24.0,115
2024-09-17,DR001,631,618,2.38,21.62,116
2024-09-17,WL001,708,690,0.0,24.0,117
2024-09-18,EX001,748,716,0.0,24.0,113
2024-09-18,DT001,675,665,0.0,24.0,118
2024-09-18,CR001,740,730,0.0,24.0,114
2024-09-18,CV001,669,651,0.0,24.0,124
2024-09-18,DR001,705,682,0.0,24.0,113
2024-09-18,WL001,704,694,0.0,24.0,117
2024-09-19,EX001,667,640,0.0,24.0,125
2024-09-19,DT001,693,683,0.0,24.0,119
2024-09-19,CR001,674,649,0.0,24.0,118
2024-09-19,CV001,737,708,0.0,24.0,112
2024-09-19,DR001,682,656,0.0,24.0,120
2024-09-19,WL001,725,712,0.0,24.0,110
2024-09-20,EX001,605,596,0.0,24.0,130
2024-09-20,DT001,676,664,0.0,24.0,120
2024-09-20,CR001,699,680,0.0,24.0,113
2024-09-20,CV001,735,728,0.0,24.0,115
2024-09-20,DR001,693,659,0.0,24.0,121
2024-09-20,WL001,678,668,0.0,24.0,120
2024-09-21,EX001,709,704,0.0,24.0,114
2024-09-21,DT001,693,672,0.0,24.0,122
2024-09-21,CR001,642,615,0.0,24.0,129
2024-09-21,CV001,457,446,7.26,16.74,126
2024-09-21,DR001,685,671,0.0,24.0,117
2024-09-21,WL001,660,628,0.0,24.0,123
2024-09-22,EX001,643,639,0.0,24.0,126
2024-09-22,DT001,0,0,42.17,0.0,119
2024-09-22,CR001,675,656,0.0,24.0,119
2024-09-22,CV001,654,636,0.0,24.0,124
2024-09-22,DR001,714,704,0.0,24.0,110
2024-09-22,WL001,605,591,0.0,24.0,129
2024-09-23,EX001,740,714,0.0,24.0,111
2024-09-23,DT001,760,733,0.0,24.0,110
2024-09-23,CR001,707,680,0.0,24.0,111
2024-09-23,CV001,727,692,0.0,24.0,111
2024-09-23,DR001,653,630,0.0,24.0,125
2024-09-23,WL001,716,693,0.0,24.0,113
2024-09-24,EX001,717,697,0.0,24.0,112
2024-09-24,DT001,684,651,0.0,24.0,121
2024-09-24,CR001,658,635,0.0,24.0,126
2024-09-24,CV001,719,699,0.0,24.0,117
2024-09-24,DR001,727,706,0.0,24.0,113
2024-09-24,WL001,723,696,0.0,24.0,111
2024-09-25,EX001,675,647,0.0,24.0,124
2024-09-25,DT001,682,678,0.0,24.0,120
2024-09-25,CR001,650,639,0.0,24.0,124
2024-09-25,CV001,640,609,0.0,24.0,123
2024-09-25,DR001,740,710,0.0,24.0,114
2024-09-25,WL001,646,628,0.0,24.0,128
2024-09-26,EX001,664,644,0.0,24.0,121
2024-09-26,DT001,660,649,0.0,24.0,121
2024-09-26,CR001,693,678,0.0,24.0,117
2024-09-26,CV001,651,627,0.0,24.0,126
2024-09-26,DR001,727,716,0.0,24.0,110
2024-09-26,WL001,519,493,4.35,19.65,125
2024-09-27,EX001,752,730,0.0,24.0,110
2024-09-27,DT001,686,662,0.0,24.0,118
2024-09-27,CR001,736,716,0.0,24.0,115
2024-09-27,CV001,688,665,0.0,24.0,113
2024-09-27,DR001,692,670,0.0,24.0,115
2024-09-27,WL001,759,747,0.0,24.0,110
2024-09-28,EX001,632,607,0.0,24.0,123
2024-09-28,DT001,724,700,0.0,24.0,110
2024-09-28,CR001,643,632,0.0,24.0,125
2024-09-28,CV001,641,628,0.0,24.0,128
2024-09-28,DR001,699,680,0.0,24.0,115
2024-09-28,WL001,660,652,0.0,24.0,118
2024-09-29,EX001,677,662,0.0,24.0,123
2024-09-29,DT001,727,694,0.0,24.0,115
2024-09-29,CR001,649,644,0.0,24.0,124
2024-09-29,CV001,623,608,0.0,24.0,130
2024-09-29,DR001,693,684,0.0,24.0,121
2024-09-29,WL001,0,0,45.02,0.0,117
2024-09-30,EX001,647,617,0.0,24.0,124
2024-09-30,DT001,747,729,0.0,24.0,110
2024-09-30,CR001,648,630,0.0,24.0,128
2024-09-30,CV001,587,565,5.31,18.69,110
2024-09-30,DR001,700,687,0.0,24.0,119
2024-09-30,WL001,739,728,0.0,24.0,110
2024-10-01,EX001,674,661,0.0,24.0,124
2024-10-01,DT001,668,636,0.0,24.0,123
2024-10-01,CR001,690,658,0.0,24.0,122
2024-10-01,CV001,678,647,0.0,24.0,121
2024-10-01,DR001,676,659,0.0,24.0,115
2024-10-01,WL001,721,715,0.0,24.0,112
2024-10-02,EX001,658,645,0.0,24.0,127
2024-10-02,DT001,510,504,5.41,18.59,119
2024-10-02,CR001,664,638,0.0,24.0,119
2024-10-02,CV001,677,643,0.0,24.0,119
2024-10-02,DR001,726,721,0.0,24.0,111
2024-10-02,WL001,630,602,0.0,24.0,128
2024-10-03,EX001,688,679,0.0,24.0,113
2024-10-03,DT001,674,654,0.0,24.0,116
2024-10-03,CR001,720,705,0.0,24.0,116
2024-10-03,CV001,731,700,0.0,24.0,115
2024-10-03,DR001,650,637,0.0,24.0,128
2024-10-03,WL001,670,642,0.0,24.0,121
2024-10-04,EX001,637,616,0.0,24.0,124
2024-10-04,DT001,655,636,0.0,24.0,124
2024-10-04,CR001,637,625,0.0,24.0,127
2024-10-04,CV001,680,659,0.0,24.0,123
2024-10-04,DR001,709,700,0.0,24.0,114
2024-10-04,WL001,730,711,0.0,24.0,115
2024-10-05,EX001,743,734,0.0,24.0,113
